name,pop_max,geom
Hong Kong,7206000,0101000020E6100000D865F84FB78B5C40144438C1924E3640
Honiara,76328,0101000020E61000009A8B097B64FE634038ABF4C940E022C0
Honolulu,786000,0101000020E610000050582F3377BB63C094174987AD4D3540
Hoonah,361,0101000020E610000007CF842609EE60C02AA67796C50E4D40
Hooper Bay,1079,0101000020E61000003C3E100F17C364C092E634B0FAC34E40
Hopedale,442,0101000020E6100000ED7E15E0BB1B4EC0CA7F924C98B94B40
Hopkinsville,35604,0101000020E6100000D0A22D9D45DF55C064CC5D4BC86E4240
Horlivka,396885,0101000020E6100000064DA665FF0643406CAA93D85A264840
Horqueta,16171,0101000020E61000007E607DF266864CC07EF6C88BF15637C0
Horsham,12830,0101000020E6100000870442A114C66140043D2F70D45A42C0
Horta,6611,0101000020E6100000A5DF19C80EA53CC0858EC29A6F444340
Hosaina,89300,0101000020E6100000200DA7CCCDEC4240CBCD812F96331E40
Hosapete,286007,0101000020E61000005F7B6649001853400AD00028908F2E40
Hoshiarpur,158142,0101000020E610000042FFA95DB8FE524033C51C041D853F40
Hoskins,871,0101000020E6100000C77EBB911ECD6240E1B20A9B01E615C0
Hot Springs,44182,0101000020E6100000B0AC3429854357C07C60C77F81404140
Hotan,408894,0101000020E61000005E8BCC1253FB53400147A753C38C4240
Houlton,6703,0101000020E61000003A1389F8BDF550C0740D8EED10104740
Houma,102400,0101000020E61000004F30AD9770CD5B407ECDCD925BCF4140
Houma,64592,0101000020E61000004D5B6D0F0CAE56C081AA76F28E983D40
Houston,4459000,0101000020E610000031D795C74CD657C04F436A0EC4BD3D40
Hradec Králové,95195,0101000020E61000001B9B1DA9BE9F2F40D60C5F155E1A4940
Hrodna,317365,0101000020E6100000D96AC5ED86D53740782F5283C4D64A40
Hsinchu,750000,0101000020E6100000874D64E6823E5E4070A7BE3D19D13840
Hua Hin,50456,0101000020E610000032EC8BDF6FFC5840E770ADF6B0232940
Huacho,80474,0101000020E61000005A0AED41AD6753C0C2E8A859563826C0
Huaibei,913000,0101000020E6100000589D8B75E02F5D408582AD6DE5F94040
Huainan,1451000,0101000020E6100000FAD51C20983E5D40EBAFB211E3504040
Huaiyin,1264000,0101000020E6100000C7C8AFCE38C45D40F448FDAEE6CA4040
Huajuapan de León,47844,0101000020E61000009315681C8F7258C0471CB28174CF3140
Hualien,350468,0101000020E6100000C6B3BA8B66665E40CE37A27BD6FB3740
Huamachuco,30835,0101000020E61000001CDDF75E328353C0CE4F711C783D1FC0
Huambo,1100000,0101000020E6100000259529E620842F407E3B8908FF7E29C0
Huancavelica,44388,0101000020E6100000E9F351465CBF52C0B96A436A7F9429C0
Huancayo,412733,0101000020E6100000F0A2AF20CDCC52C07655FBCFF52828C0
Huanghua,120000,0101000020E6100000145E82531F555D401DA8F8646A2F4340
Huangshi,688090,0101000020E6100000BA36AF4566C65C4053115D0652383E40
Huangyan,198713,0101000020E6100000CA76741200505E40F5BEF1B567A63C40
Huanren,116621,0101000020E6100000B800D99024565F4066FBEB70CFA04440
Huanta,18627,0101000020E61000002A7FAD01009052C04BD1257733E629C0
Huaraz,86934,0101000020E6100000ABE97AA2EB6153C0CF0138AC5F0F23C0
Huarmey,16172,0101000020E6100000F882BB583D8A53C0F0E0270EA02324C0
Huasco,2558,0101000020E6100000431EC18D14CE51C055E3005537783CC0
Huatabampo,30426,0101000020E6100000A6B0F78752685BC01899DB1896D43A40
Huaura,40400,0101000020E6100000F5961705666653C0EECC04C3B91E26C0
Hubballi,890000,0101000020E6100000C3C6AB62E0C75240614150244EB92E40
Hudson Bay,2157,0101000020E6100000CC8B5DEC879859C08A085ADCDA6C4A40
Hudur,1639,0101000020E6100000D92D5D1CF0EE4540DA8EA9BBB2BB1040
Hue,950000,0101000020E6100000675CDD561FE55A4083818C2551783040
Huehuetenango,85992,0101000020E610000043AB933314DE56C04EA6C0B80AA42E40
Huelva,144174,0101000020E610000042BDCFA744B81BC012E4FB3D0CA04240
Hughenden,421,0101000020E610000072CC689A6606624022D9C81A9AD934C0
Hughes,78,0101000020E610000021BC2CDC284863C0B79E7CD525835040
Huinan,66315,0101000020E6100000CA4C0E44BB905F40A670F37CBC4F4540
Huize,5170,0101000020E610000026451ACBAADA59402668380AB5593A40
Huizhou,289201,0101000020E61000008E1C8E5399995C4027953A1279143740
Hulan Ergi,289999,0101000020E61000009B43087E0AE75E4004882760E09A4740
Hulin,42559,0101000020E6100000F75F4260C09F60401A2087776FE24640
Humahuaca,11369,0101000020E61000004F102B92655650C09FE925C6323337C0
Hun,18878,0101000020E61000002F9D7BB4DDDD2F404150244EDD1D3D40
Huntington,85396,0101000020E6100000A7727F9A7F9C54C0924C3DC1B4354340
Huntsville,212733,0101000020E6100000786D252A0AA755C0E67805A2275C4140
Huntsville,35590,0101000020E61000006A2794CF3CE357C04C59E1F148B93E40
Hurdiyo,176,0101000020E6100000D553F53CC98F4940D1C31A78FF292540
Hurghada,157204,0101000020E6100000C8CD70033EEA4040DA780B7FE13A3B40
Hutchinson,44477,0101000020E61000000A0A28791A7B58C0FD93090962084340
Huzhou,1231000,0101000020E610000023B5F57846065E40839B317150DF3E40
Huánuco,158145,0101000020E610000066715A4B5C0F53C0EDBF29070ED723C0
Hwange,33989,0101000020E6100000AC297FAD01803A40A2630795B85E32C0
Hydaburg,382,0101000020E610000064ADA1D49E9960C02C4080B1639B4B40
Hyderabad,1459000,0101000020E6100000E79F2AF0DF17514035C4C25AC6613940
Hyderabad,6376000,0101000020E61000001EAF9BAD979E53406150A6D1E4663140
Hyeson,227461,0101000020E61000006A2B9BDE2A06604024D236FE44B24440
Hà Tĩnh,165396,0101000020E6100000280CCA349A795A400DAE145D72553240
Hämeenlinna,47261,0101000020E6100000753A90F5D4783840A9DE75919D7F4E40
Härnösand,17016,0101000020E6100000A55824DC1AEF31408D614ED026514F40
Höfn,1695,0101000020E6100000B9E00CFE7E6D2EC03F2D509C6D115040
I-n-Amenas,216,0101000020E6100000348C71B4991923408CA77922E30C3C40
I-n-Salah,49223,0101000020E6100000D93400659DBB03405E58480A76373B40
Iași,325914,0101000020E6100000176EAFBB2F933B409AB0FD648C954740
Ibadan,2628000,0101000020E61000006E08443E9E6C0F4011F0B5B123871D40
Ibagué,421685,0101000020E6100000426AC999DCCE52C0660D839E72C11140
Ibarra,146741,0101000020E6100000ACE694DB518853C0DB560E886B10D73F
Ibb,234837,0101000020E61000004030478FDF154640008860C1A2F32B40
Ibri,101640,0101000020E61000006D08E9842B424C401BDA5B25B3393740
Ica,279420,0101000020E610000009A128756EEE52C0C5BB6DF0CF222CC0
Icel,616990,0101000020E61000001217DBFF5B4F41404F9A61FE65664240
Icó,28323,0101000020E6100000BB33C97ECC6C43C083C2A04CA39919C0
Idah,75087,0101000020E6100000570CB2C0B2F51A402E5393E00D711C40
Idaho Falls,79399,0101000020E61000004EFA319C21025CC0A03DF262BCBB4540
Idlib,128840,0101000020E6100000962CDD13DA50424095771F9100F74140
Ifakara,49528,0101000020E6100000B33D1F0A0B574240E46A64575A4220C0
Ife,482365,0101000020E6100000A047D62B763D124022991FC9F6EB1D40
Iganga,45024,0101000020E61000007385D272FBBB4040E5FDC9294B7EE33F
Igarka,7470,0101000020E61000006387E75B55A55540CCECF318E5DD5040
Igloolik,1612,0101000020E61000004BF78436CA7254C0AB3132126B505140
Igrim,9545,0101000020E6100000C7B94DB8D71A504051F69672BE984F40
Iguala,112106,0101000020E6100000E6FCB90D8FE258C066796869B85E3240
Iguape,23784,0101000020E6100000FAAF181AF4C847C03BFDA02E52B838C0
Iguatu,70380,0101000020E610000007D4F60A66A643C001D64FA4A07019C0
Ihosy,16990,0101000020E6100000CD29B7A3EE0E4740550960144E6636C0
Ijebu Ode,209175,0101000020E61000000C569C6A2D5C0F404146408523481B40
Ijevan,14737,0101000020E61000007D13F9E41793464032EAB53412704440
Ijuí,71202,0101000020E6100000C77CE5E6C0F54AC012BD8C62B9633CC0
Ikare,1099931,0101000020E610000070E4CB553D0A17402634492C291F1E40
Ikela,291,0101000020E6100000B648DA8D3E443740D66542DD51EDF2BF
Iksan,283501,0101000020E6100000E1E01CBF81BC5F40EF80FCB671F84140
Il'pyrskiy,10,0101000020E6100000A3474211818564403B843B61D3FB4D40
Ilam,152894,0101000020E61000000C4169030B374740107A9164B1D04040
Ilam,17491,0101000020E6100000BADC60A843FB554007335CD372E83A40
Ilave,16033,0101000020E6100000455D1036E16A51C0ECB886BE601430C0
Ilebo,107093,0101000020E61000004A24D1CB289C34408ACBF10A444711C0
Ilhéus,230622,0101000020E61000006694788A668643C045FE4FB4618F2DC0
Iligan,464599,0101000020E6100000E7655E58C80D5F401244824EAD572040
Illapel,26340,0101000020E610000093848E67E1CA51C0F4CB16FF2DA13FC0
Illichivsk,54102,0101000020E610000016BEBED6A5AA3E409C1D047866264740
Illizi,7957,0101000020E6100000E3569CC5E6EE2040C9D00C3DBD7B3A40
Ilo,53476,0101000020E6100000D238D4EFC2D551C0C1B1C288D8A331C0
Iloilo,387681,0101000020E61000006933F389E1A25E40D38D0B62FB682540
Ilorin,771000,0101000020E61000008C4AEA0434311240AA2281ABE1FB2040
Ilulissat,4413,0101000020E61000000919C8B3CB8C49C0656B22D8DD4D5140
Imbituba,43450,0101000020E6100000D97BF1457B5448C0DB5E1CA6C73A3CC0
Imperatriz,218106,0101000020E61000006CAC6983B8BE47C00394861A851416C0
Impfondo,20859,0101000020E61000000F046D173F0A324091FAA188FB3EFA3F
Imphal,264986,0101000020E610000038691A14CD7C57401B423AE1CACC3840
In Amguel,3030,0101000020E6100000CF8A0343B1A81440E162450DA6B13740
Incheon,2550000,0101000020E61000003282D778FAA85F403AF6A22C32BD4240
Independence,148102,0101000020E6100000312999F7939A57C0035BCA9EA98B4340
Indianapolis,1436000,0101000020E610000023E7B3F2018B55C0CE9E15623FE04340
Indiga,10,0101000020E61000004FA445C71F8248404012F6ED24EC5040
Indore,2026000,0101000020E6100000B7DBE4A63CF75240B2906FA58DB73640
Indramayu,123263,0101000020E6100000884446AC6A145B4056D86729B45719C0
Ingeniero Guillermo N. Juarez,6453,0101000020E6100000BBD7A436CCEC4EC04F52AA8E66E637C0
Ingeniero Jacobacci,5719,0101000020E61000006F1E98ED546551C03CFB253D67A644C0
Ingham,6127,0101000020E610000043A8F7F95445624027D9EA724AA632C0
Ingolstadt,163325,0101000020E6100000FC2B75DA64E62640D9D8DB1C9D624840
Inhambane,115776,0101000020E6100000E38DCC237FAB41406E2B627DA8DB37C0
Inhumas,44058,0101000020E610000018B8978FFFBF48C04A24D1CB285C30C0
Innisfail,10143,0101000020E610000076487BCD3C41624038D2BE5E068831C0
Innsbruck,155214,0101000020E6100000B855B549EAD12640A387EB62E4A34740
Inongo,40113,0101000020E61000005F09A4C4AE4732403442E4993C0AFFBF
Inowrocław,79007,0101000020E610000006F1811DFF3F3240C3610E27D5634A40
Inta,22921,0101000020E61000000F7805476E154E40853D923765825040
International Falls,15240,0101000020E61000007AEBB24E4B5A57C01F1CA2C0F14C4840
Inukjuak,1597,0101000020E61000000FE4EA11B48853C05CEBE63D293C4D40
Inuvik,3022,0101000020E610000099E1F54F66B660C0D21C59F965165140
Invercargill,49200,0101000020E610000036BBA420AE0B65408964236B683447C0
Inverell,8561,0101000020E6100000BDCBA0359AE36240BCDA40704BC43DC0
Inverness,45158,0101000020E6100000CA051D63DDEE10C09E961FB8CABB4C40
Inírida,9065,0101000020E6100000845DB983FDF950C038D5FFDE12D50E40
Ioanina,86304,0101000020E6100000C46D7E0DD2D934401F7EA3C27DD54340
Iowa City,98516,0101000020E6100000A5434C2EEBE156C0206BFC789ED44440
Ipatinga,407894,0101000020E61000001CF972558F4245C005268117C77A33C0
Ipiales,109618,0101000020E6100000701AEC97996953C09EF06D556D92EA3F
Ipoh,673318,0101000020E61000005012B7AF2844594014D09F9163661240
Iporá,28254,0101000020E610000035255987A39049C0561D835F347330C0
Ipswich,143767,0101000020E610000085798F334DB8F23F7CED992501094A40
Ipú,26678,0101000020E6100000141F44D72A5C44C08ACBF10A444711C0
Iqaluit,6124,0101000020E6100000C34E0C24032051C0E6FCB90D0FE04F40
Iquique,227499,0101000020E610000053420B64518851C01EBD8685FF3F34C0
Iquitos,458729,0101000020E61000007DAB1A29005052C019517F6209000EC0
Iracoubo,1536,0101000020E61000006E707DB3289C4AC0E886A6ECF4EB1540
Iraklio,137154,0101000020E61000008F3B003D682139402EE3A6069AA94140
Irapuato,339554,0101000020E6100000F7BD93C4745659C05955430F11AD3440
Irati,45830,0101000020E61000002176A6D0795449C0FFF22444547839C0
Irbid,650000,0101000020E61000004417D4B7CCEC41401F16C50666464040
Irbil,926000,0101000020E61000004919CCBADA004640AFB5F7A92A174240
Irecê,63626,0101000020E6100000B9CBD9965CEF44C08ED7721D999926C0
Iringa,111820,0101000020E610000029C0C12852D8414095B7239C16141FC0
Irkutsk,586695,0101000020E6100000FBD3F8E62A125A409F177EEB6D244A40
Iron Mountain,16183,0101000020E6100000649A44181A0456C0E8E15F5F46E94640
Ironwood,7064,0101000020E61000008071BA76338A56C0F1660DDE573A4740
Irvine,3010232,0101000020E6100000C19371E71D755DC0066DCDB117D74040
Iseyin,98071,0101000020E61000002F63546353B80C40B55F88E64BE11F40
Isfahan,1628000,0101000020E61000001F0D4C135BD94940A9B17389D9594040
Ishim,67762,0101000020E61000008D00B8A3C95C5140063A49A93A134C40
Isikul,21136,0101000020E61000009DEB45FE2AD15140F364EDA5DF764B40
Isiro,157196,0101000020E61000009BBA3CE7B89E3B405DED725B6C140640
Iskandar,195633,0101000020E61000000352AC64916B51408471265C7EC64440
Iskitim,61827,0101000020E6100000214D069156D25440C45675FB51534B40
Isla Mujeres,12491,0101000020E61000000E05227A88AD55C038CB1B1659353540
Islamabad,780000,0101000020E610000079047A0B294552402035FA393DD84040
Island Lake,10,0101000020E610000028767E9B0FB157C0B3582F2BB9FB4A40
Ismaïlia,656135,0101000020E6100000707DB32847214040967E1D9320973E40
Isna,100000,0101000020E61000000EDF1D7464464040C110830A584A3940
Isparta,172334,0101000020E6100000FCABC77DAB873E4010093AB58EE24240
Istanbul,10061000,0101000020E61000004E3799346AF93C409E3E0EC640824440
Itaberaba,47301,0101000020E6100000617B1CBC652644C03C3BCF8E0A0A29C0
Itaberaí,22129,0101000020E61000007E288705ADE748C02703F6871C0530C0
Itabuna,221938,0101000020E61000003EED4B91D7A343C0ACAF09C446942DC0
Itacoatiara,51509,0101000020E61000005F63F26151384DC0ACDA7FAEC71E09C0
Itaituba,92308,0101000020E6100000540FE21467F64BC023B836F9D20811C0
Itajaí,327126,0101000020E6100000A17609980A5748C0CD11E8024DE63AC0
Itamaraju,47628,0101000020E61000004B451960D5C343C0A79B1FDA220A31C0
Itambé,23558,0101000020E61000008FFA905CA35044C0DD30C0F4AC7A2EC0
Itanagar,44971,0101000020E6100000354CC86276675740C28E5ABCB3193B40
Itanhaem,90385,0101000020E61000007889A020676647C0C0424184132E38C0
Itapecuru Mirim,34943,0101000020E610000049C4EF01152E46C0B3B1B7393A330BC0
Itapetinga,59721,0101000020E61000006B88E06EFF1F44C048CCA266FE7F2EC0
Itapetininga,126243,0101000020E61000000E7338A91E0548C08449F1F1099737C0
Itapeva,62957,0101000020E6100000E1968FA4A47048C07D2E0906C6FA37C0
Itapipoca,55784,0101000020E61000003F749C363ECA43C06FC61FFB0FFF0BC0
Itaúna,77400,0101000020E61000005822ABB6F64846C08E46F4215E0F34C0
Ithaca,59930,0101000020E6100000A3BDB0EBCD1F53C0FCFD62B664384540
Itigi,19711,0101000020E61000002CFB09C2703D41406C370BC567CC16C0
Ittoqqortoormiit,469,0101000020E6100000AB09FDA776F735C0A3906456EF9E5140
Itu,320170,0101000020E6100000255D33F966A647C0501A6A14924237C0
Ituiutaba,85345,0101000020E61000001C823EECE0BA48C0CFFEF62B53F832C0
Itumbiara,79582,0101000020E61000007B42C06BE19A48C00E0176244D6632C0
Ituni,100,0101000020E61000001814BCD7FF1F4DC08C03F92356B81540
Itupiranga,21301,0101000020E6100000013F993567A648C05089905FE47A14C0
Iturama,29805,0101000020E610000004C01D4D9A1949C00B79A97DDFBA33C0
Itá,41090,0101000020E6100000E3E4D94015AE4CC00BE42373768239C0
Ivanhoe,265,0101000020E61000000816D1C099096240BD5BB45B267340C0
Ivano-Frankivsk,241239,0101000020E6100000B1C1C2499AB5384076F409EAA5774840
Ivanovo,420839,0101000020E6100000DB1901704781444052A6875748814C40
Ivdel,19379,0101000020E6100000EABDE776E5344E40AB025A5FC9584E40
Ivugivik,156,0101000020E6100000403A2B58997953C0B155DD7E54354F40
Iwaki,357309,0101000020E61000000B0E8A417B9C61408438C59915874240
Iwo,250443,0101000020E61000008A16EAFA4FB81040853EFD0C14851E40
Izamal,14954,0101000020E6100000C347C494484156C0EEC0EF952FEE3440
Izaz,31534,0101000020E610000017201B92A4854240DC2BF3565D4B4240
Izhevsk,631038,0101000020E610000090EE8C5B719D4A40A38F9EC7CD6C4C40
Izmayil,83194,0101000020E61000003649E29B5CD63C40866BFF14D8AC4640
Jabal Ali,80000,0101000020E6100000BD207DEE5F814B406A1492CCEAF93840
Jabalpur,1285000,0101000020E6100000427C60C7FFFC5340E94C350E502D3740
Jaboatao,702621,0101000020E61000003F3FE7C9908241C0ED73C641533820C0
Jaboticabal,69394,0101000020E6100000ABE80FCD3C2A48C0F9DA334B024035C0
Jacareacanga,31661,0101000020E6100000B97DCDF54BE14CC0E3296F937DE918C0
Jacarezinho,35090,0101000020E61000009150E91670FD48C0552F641AF22837C0
Jackson,63196,0101000020E6100000E2DEA1CD163456C0A475AFEEB3CE4140
Jackson,250902,0101000020E61000005677D1FCD68B56C0B0856A943F264040
Jacksonville,988000,0101000020E61000003BE702F2006B54C0445D5AC3FB543E40
Jacksonville,77288,0101000020E6100000CFA67E398E5B53C09449B2B38D604140
Jacmel,33563,0101000020E61000007C3727405E2252C0BB97FBE4283C3240
Jacundá,51375,0101000020E610000025B03907CF8E48C0F3C1D77C01C211C0
Jaffna,250000,0101000020E61000004763A36252005440BD6F7CED99592340
Jaguaquara,41498,0101000020E6100000321015F428FC43C00D7448C55A0F2BC0
Jaguarão,29613,0101000020E6100000B9895A9A5BAF4AC035705177AF4740C0
Jaipur,2917000,0101000020E6100000E413B2F3B6F35240011F72E94EEC3A40
Jakarta,9125000,0101000020E610000053AD2AA0F5B45A40D4ED91729CB018C0
Jalal Abad,248899,0101000020E6100000385A1F202940524094E81B87B0784440
Jalalabad,597971,0101000020E6100000F48AA71EE99B5140F2E615F483384140
Jalapa,45834,0101000020E610000044EC5DCD4B7F56C0FFA95DB818442D40
Jalingo,117757,0101000020E610000034D8D47954B82640256C89A6FDCC2140
Jaltipan,66998,0101000020E610000048B76FFF5BAF57C060066344A2F03140
Jamaame,185270,0101000020E6100000505F854A12604540634A7F8A3E7AB23F
Jamalpur,167900,0101000020E6100000F0468BD8CC7C5640DBD8918F82E63840
Jambi,457090,0101000020E610000036C016050BE75940680355489E70F9BF
Jamestown,15081,0101000020E610000043B34698FDAC58C0F8E52730F8734740
Jamestown,45756,0101000020E61000002CE22A0513CF53C04CA59F70760C4540
Jammu,791000,0101000020E61000005CF9D11511B652400D88B59D5B5B4040
Jamshedpur,1300000,0101000020E61000002DFFC643848C5540B64D4C721BCA3640
Janaúba,56572,0101000020E61000006642DD51ADA745C0F590DF9167992FC0
Janesville,69278,0101000020E61000001B51908E614156C01CB3EC4960574540
Januária,34811,0101000020E6100000ADAD8ED25B2F46C0A82FF081C2F52EC0
Jaqué,1357,0101000020E6100000F0C91EFC9F8A53C01DF0AFD469131E40
Jaraguá do Sul,130130,0101000020E6100000C10AA650CC8C48C07B14AE47E17A3AC0
Jardim,23780,0101000020E61000007ADFF8DA33134CC059EE1692DD7A35C0
Jashore,243987,0101000020E61000004AA99553CC4C5640F5B1CC6CA12B3740
Jasper,3907,0101000020E6100000FE1AFFF455855DC0F22E72AA10714A40
Jataí,76547,0101000020E6100000002E122400E049C0243C461E2DE131C0
Jauja,21057,0101000020E610000071E6577300E052C0BA7E66B5659927C0
Jawhar,111308,0101000020E6100000A2748EA61FC24640712DA40DD1220640
Jayapura,169341,0101000020E610000055FB743C6696614028C1D1448E4304C0
Jaén,116400,0101000020E61000004738D2BE5E660EC086C613419CE24240
Jaén,52493,0101000020E6100000747973B8D6B353C09182024A9ED616C0
Jaú,119206,0101000020E6100000E7525C55F64848C0E2992BDE234A36C0
Jeddah,3012000,0101000020E61000000D4059E7CE9B4340A682E563D2843540
Jefferson City,55139,0101000020E610000012A5BDC1170B57C0DE8DAACBCE494340
Jeju,408364,0101000020E6100000D1D1055067A15F40A37ECD284CC14040
Jelgava,67207,0101000020E6100000B0E8D66B7AB637400C3ECDC98B534C40
Jember,298585,0101000020E610000025862EF2FC6B5C405273034F6B5820C0
Jena,104712,0101000020E610000005F63D8FF6282740D025C1C018774940
Jendouba,51408,0101000020E6100000711706D1FF7F2140D6AE642200404240
Jeonju,711424,0101000020E61000001463F437FCC85F40AB2E96D86BEA4140
Jequié,135574,0101000020E6100000ED33C2363D0A44C032CB9E0436B32BC0
Jerusalem,1029300,0101000020E6100000D780ADB7729A414089F3CBBB45C73F40
Jhang,341210,0101000020E6100000D375977ACC145240A69311BCC6473F40
Jhansi,826494,0101000020E6100000D7E3198FADA35340D016C6CCF4733940
Ji-Paraná,65016,0101000020E6100000770F75C4C6FB4EC0A5164A26A7AA25C0
Jiamusi,1020000,0101000020E610000053550D67234B60401FACB5E67D6A4740
Jian,520248,0101000020E61000008FA3DEF8FFBF5C401BA77C6363213B40
Jiangmen,532419,0101000020E6100000FC917DEB1E455C4090E91A7794943640
Jianmen,1708000,0101000020E6100000A3F08FAD1D4A5C400008B364E9A63E40
Jiaohe,123018,0101000020E6100000DC076A4224D65F40CAD30330AFDB4540
Jiaojing,471500,0101000020E6100000209D15ACCC5C5E40128365112FAE3C40
Jiaozuo,857000,0101000020E61000001CC7A4839C505C40FA3EEF39B0994140
Jiaxing,988000,0101000020E6100000D54B42D8DF2F5E4001F676F0B8C53E40
Jiayuguan,148279,0101000020E61000007BB482F0329358404D327216F6E84340
Jieshou,141993,0101000020E61000008AE0247266D65C4082DB24500EA04040
Jiexiu,77178,0101000020E6100000C9C1114999F95B408B04AE861F854240
Jihlava,53921,0101000020E610000056B549EAA92A2F4009B7C6B13FB34840
Jijel,148000,0101000020E61000001B796A3F631017407F349C3237694240
Jijiga,56821,0101000020E6100000AFE0C84D1E654540A68B039E6AB32240
Jilin,2396000,0101000020E6100000B4C2990414A35F40B3F5679A0BED4540
Jima,128306,0101000020E6100000FE6A69C93E6A42402C76453A4DB81E40
Jimaní,6567,0101000020E6100000C362D4B576F651C0FD5BB862357E3240
Jinan,2798000,0101000020E610000004A337818E3F5D40BD5E5095A5564240
Jinchang,144363,0101000020E61000003C612E4E218B59403C180C09733F4340
Jincheng,760000,0101000020E61000002CE807BF1E355C40D655815A0CC04140
Jingdezhen,457298,0101000020E61000006E47DD73854B5D4077233D563A453D40
Jingmen,400000,0101000020E610000091DAA2BDDD0C5C40409367790A083F40
Jingzhou,520000,0101000020E610000060014C19B80E5C40280527ECEC513E40
Jinhua,1092852,0101000020E610000052BC259499E95D40F49DA921BB1E3D40
Jining,1186000,0101000020E61000000277EADB13235D40BEB1B15C80B34140
Jining,281716,0101000020E6100000FC917DEB1E455C40B623E6A3D6834440
Jinja,301619,0101000020E6100000710CB732979940407DE71725E82FDC3F
Jinotega,51073,0101000020E61000007778190F008055C0419C8713982E2A40
Jinotepe,29507,0101000020E61000005053CBD67A8C55C0CEF4B7A926B12740
Jinshi,274000,0101000020E6100000CFA0A17F82F65B40DC25169DD1A13D40
Jinxi,2426000,0101000020E61000009CE1067CFE345E409EDB3AEE4A604440
Jinzhou,956000,0101000020E61000009AFC602A47465E405D644C0BA88F4440
Jipijapa,35901,0101000020E6100000F64773BF1E2554C00D0DD5DEF197F5BF
Jiujiang,545616,0101000020E61000006C4DA901B9FE5C40C33C75F6DFBA3D40
Jiutai,205399,0101000020E6100000A279A5D109765F4009933D9D86124640
